,plate,well,fov,model,umap1,umap2
4537,BR00117010,r16c05,01,real,-2.6719556,6.4983315
4538,BR00117010,r14c17,02,real,-1.512817,3.0750842
4539,BR00117010,r14c17,02,real,-1.796484,2.3946795
4540,BR00117010,r13c01,05,real,-1.7251675,4.131871
4541,BR00117026,r16c10,01,real,-1.9848694,3.0587778
4542,BR00117026,r16c10,01,real,-2.9501386,6.2988443
4543,BR00117011,r07c13,01,real,-0.7725558,4.319362
4544,BR00116995,r12c06,07,real,-2.7210414,3.9791424
4545,BR00116995,r12c06,07,real,-1.7519249,5.0602026
4546,BR00116995,r12c06,07,real,-1.3046544,3.5855386
4547,BR00116995,r12c06,07,real,-0.89160293,5.660151
4548,BR00116995,r03c15,04,real,-1.8250585,3.4146285
4549,BR00116995,r03c15,04,real,-1.5691307,3.385868
4550,BR00116995,r03c15,04,real,-1.3620849,1.7844174
4551,BR00116995,r03c15,04,real,-0.98301655,2.543413
4552,BR00116995,r08c13,07,real,-1.5114672,2.4360964
4553,BR00116995,r08c13,07,real,-1.8530321,4.1109185
4554,BR00116995,r08c13,07,real,-0.83998746,4.7601986
4555,BR00117024,r09c22,07,real,-2.4657004,3.6859207
4556,BR00117024,r09c22,07,real,-2.9383116,5.2060466
4557,BR00117012,r08c17,04,real,-1.7519491,5.743437
4558,BR00117012,r08c17,04,real,-1.2859437,3.3371959
4559,BR00117026,r06c06,03,real,-3.3108752,5.0809145
4560,BR00117025,r03c06,09,real,-1.1882349,1.2802588
4561,BR00117025,r03c06,09,real,-1.1910597,1.1534871
4562,BR00117011,r15c07,06,real,-2.2715662,3.6429307
4563,BR00117012,r05c07,03,real,0.40349048,4.7531595
4564,BR00117012,r05c07,03,real,0.14963116,4.7492094
4565,BR00117026,r05c14,06,real,-1.3091419,1.9089133
4566,BR00117024,r11c13,01,real,-1.7745075,6.5874567
4567,BR00117013,r05c17,02,real,-1.3542861,4.943556
4568,BR00117013,r05c17,02,real,-1.4343342,5.9138656
4569,BR00117011,r09c10,05,real,-3.0731375,5.15094
4570,BR00117011,r03c03,06,real,-1.4909829,4.0719905
4571,BR00117011,r03c03,06,real,-1.5849503,6.0820208
4572,BR00117010,r07c09,04,real,-1.1263504,2.8090243
4573,BR00117010,r07c09,04,real,-1.6813735,3.205165
4574,BR00117024,r02c03,02,real,-2.2404146,3.4752443
4575,BR00117024,r02c03,02,real,-2.6973135,3.2371638
4576,BR00117024,r02c03,02,real,-2.0865471,2.892274
4577,BR00117024,r02c03,02,real,-2.8926237,4.2302394
4578,BR00117026,r09c21,08,real,-1.1001859,4.6843405
4579,BR00117026,r09c21,08,real,-2.8876836,4.2503834
4580,BR00117026,r09c21,08,real,-2.289191,3.300383
4581,BR00117012,r09c10,01,real,-0.56597906,5.1720967
4582,BR00117012,r09c10,01,real,-0.8671225,4.560569
4583,BR00117012,r09c10,01,real,-0.68746454,4.5580525
4584,BR00117026,r09c10,01,real,-1.6052309,1.6643012
4585,BR00116995,r09c22,09,real,-2.953987,6.5599413
4586,BR00116995,r09c22,09,real,-1.024673,4.991634
4587,BR00117025,r09c10,01,real,-2.0926774,1.9047565
4588,BR00117025,r09c10,01,real,-2.369818,4.931209
4589,BR00117010,r08c17,04,real,-0.9889257,3.3246825
4590,BR00117024,r01c09,03,real,-2.4636765,2.9068537
4591,BR00117026,r11c06,04,real,-2.4676843,3.8625033
4592,BR00117026,r11c06,04,real,-3.0237613,5.3153386
4593,BR00117010,r09c22,04,real,-2.744574,6.482017
4594,BR00117010,r09c22,04,real,-1.1743438,1.3691027
4595,BR00117013,r08c18,07,real,-0.94595546,3.9274933
4596,BR00117013,r08c18,07,real,-2.7482717,5.5646324
4597,BR00117013,r08c18,07,real,-1.7214577,4.0697584
4598,BR00116995,r06c03,08,real,-1.8729496,5.3751593
4599,BR00116995,r06c03,08,real,-1.1120249,4.724525
4600,BR00116995,r06c03,08,real,-2.119849,2.7449553
4601,BR00117012,r12c18,05,real,-0.7761806,5.172193
4602,BR00117012,r12c18,05,real,-2.252924,6.455238
4603,BR00117012,r12c18,05,real,-2.2927616,6.3216763
4604,BR00117025,r07c04,02,real,-2.8339646,3.9989002
4605,BR00117025,r01c02,03,real,-3.05115,6.3348384
4606,BR00117025,r01c02,03,real,-1.5477823,3.1146774
4607,BR00116995,r06c09,03,real,-2.0716891,5.7536626
4608,BR00117025,r10c14,03,real,-1.6759343,5.4222016
4609,BR00117010,r03c03,09,real,-0.7004627,4.9614024
4610,BR00117012,r10c14,05,real,-0.8132818,4.5176444
4611,BR00117012,r10c14,05,real,-1.7146705,6.3308444
4612,BR00117010,r04c22,06,real,-1.1760411,6.185651
4613,BR00117010,r04c22,06,real,-1.3885431,5.9599743
4614,BR00117025,r08c10,09,real,-2.8860214,4.7364697
4615,BR00117013,r12c02,07,real,-0.6757289,3.362912
4616,BR00117013,r13c04,05,real,-1.4339437,1.631206
4617,BR00117013,r13c04,05,real,-1.4374791,1.5143961
4618,BR00117013,r13c04,05,real,-2.5987806,6.32015
4619,BR00117013,r13c04,05,real,-1.5738468,4.639651
4620,BR00116995,r05c24,05,real,-1.9943498,6.467212
4621,BR00117026,r12c02,09,real,-2.1326559,2.7164173
4622,BR00117026,r12c02,09,real,-1.9159048,4.208522
4623,BR00117026,r12c02,09,real,-2.2263727,2.3944962
4624,BR00117026,r12c02,09,real,-1.3643194,1.754783
4625,BR00117026,r13c23,06,real,-2.403702,6.577707
4626,BR00117026,r13c23,06,real,-1.1874316,1.1633754
4627,BR00117011,r16c10,04,real,-2.5259006,4.387948
4628,BR00116995,r05c24,03,real,-3.0787356,5.0023518
4629,BR00116995,r05c24,03,real,-2.2349684,6.311035
4630,BR00117013,r08c13,09,real,-2.1628025,2.8568492
4631,BR00117013,r11c19,03,real,-0.7587744,5.509292
4632,BR00117013,r11c19,03,real,-1.5144061,6.16373
4633,BR00117024,r10c19,01,real,-3.1696498,5.288378
4634,BR00116995,r09c22,05,real,-1.3982246,6.1481996
4635,BR00116995,r09c22,05,real,-2.3743272,2.449883
4636,BR00117011,r13c01,03,real,-1.2892381,1.1300266
4637,BR00117011,r13c01,03,real,-2.393563,2.3556814
4638,BR00117024,r07c04,01,real,-2.8400013,6.695154
4639,BR00117024,r07c04,01,real,-2.0016263,2.287609
4640,BR00117011,r13c01,09,real,-1.2128825,4.0843277
4641,BR00117011,r13c01,09,real,-1.5508926,3.7405005
4642,BR00117012,r14c22,06,real,-0.55627126,5.5191026
4643,BR00117010,r16c10,03,real,-2.186081,6.51929
4644,BR00117013,r04c22,01,real,-2.9837716,3.6129
4645,BR00117013,r04c22,01,real,-2.8131459,4.2090955
4646,BR00117013,r04c22,01,real,-1.2206681,1.512926
4647,BR00117012,r07c10,03,real,0.22751288,5.1357613
4648,BR00117012,r07c10,03,real,-0.047875468,5.350483
4649,BR00117012,r07c10,03,real,0.41806263,4.7469745
4650,BR00117013,r15c07,07,real,-2.614384,3.523843
4651,BR00117013,r15c07,07,real,-0.6489964,3.7081478
4652,BR00117010,r13c22,08,real,-2.1133442,5.319912
4653,BR00117012,r03c03,01,real,0.5511655,4.601908
4654,BR00117012,r03c03,01,real,0.42186898,4.659494
4655,BR00117012,r03c03,01,real,0.31696293,4.8029838
4656,BR00117012,r03c03,01,real,0.040936694,5.0772724
4657,BR00117024,r11c05,08,real,-0.9724681,4.53635
4658,BR00117010,r12c05,06,real,-1.0369661,4.7051716
4659,BR00117010,r12c05,06,real,-2.9878266,5.4303265
4660,BR00117025,r01c09,08,real,-2.0024624,6.4642463
4661,BR00117024,r05c17,01,real,-3.1344388,5.2997093
4662,BR00116995,r03c15,08,real,-1.4751304,4.118734
4663,BR00116995,r03c15,08,real,-1.249987,4.799542
4664,BR00117026,r16c05,02,real,-3.161655,4.2871895
4665,BR00117010,r03c18,06,real,-2.534462,6.3763103
4666,BR00117010,r03c18,06,real,-0.6385175,4.5238924
4667,BR00117010,r11c06,09,real,-0.71988654,4.6677938
4668,BR00117011,r08c04,02,real,-2.8096855,4.198495
4669,BR00117011,r08c04,02,real,-2.590149,4.6517353
4670,BR00117013,r01c09,03,real,-1.2717855,4.024064
4671,BR00117013,r01c09,03,real,-2.806992,6.3378735
4672,BR00117010,r03c12,07,real,-1.6294166,5.7207074
4673,BR00117010,r03c12,07,real,-1.8941237,4.890156
4674,BR00117010,r13c04,05,real,-0.88720924,5.6045456
4675,BR00116995,r02c14,05,real,-2.8846302,3.1358657
4676,BR00116995,r02c14,05,real,-2.796973,6.057187
4677,BR00117013,r02c03,04,real,-0.63180625,4.0808616
4678,BR00117012,r13c22,04,real,-1.0719479,1.8667281
4679,BR00117012,r09c22,09,real,-0.007808565,4.048626
4680,BR00117012,r09c22,09,real,-0.39187014,3.5908287
4681,BR00117013,r08c04,09,real,-1.7011697,2.1902359
4682,BR00117013,r08c04,09,real,-2.798346,4.4108768
4683,BR00117013,r08c04,09,real,-1.2144994,1.3451588
4684,BR00117026,r07c10,05,real,-1.2641526,5.257793
4685,BR00117026,r07c10,05,real,-2.982759,6.6089654
4686,BR00117024,r13c23,07,real,-2.9898512,3.6111789
4687,BR00117024,r13c23,07,real,-1.0555931,2.8089945
4688,BR00117024,r13c23,07,real,-1.8932838,2.4661348
4689,BR00117024,r13c23,07,real,-1.2305688,2.3023455
4690,BR00117026,r03c21,01,real,-3.1566691,4.0682526
4691,BR00117026,r03c21,01,real,-3.2210832,4.1596165
4692,BR00117026,r03c21,01,real,-2.3761601,5.6357303
4693,BR00117010,r11c16,06,real,-1.5296756,5.8640466
4694,BR00117024,r10c19,05,real,-1.0612276,5.3173175
4695,BR00117010,r12c02,09,real,-1.0952452,4.3496413
4696,BR00117011,r16c10,02,real,-3.1073349,5.478815
4697,BR00117011,r01c02,05,real,-2.9654067,5.66673
4698,BR00117011,r01c02,05,real,-3.081651,5.424357
4699,BR00117013,r13c22,03,real,-1.8992158,3.6373243
4700,BR00117013,r11c13,08,real,-1.6680646,3.7586057
4701,BR00117012,r09c22,05,real,-0.20209578,5.4850655
4702,BR00117026,r06c09,08,real,-2.3968844,4.924999
4703,BR00117012,r12c02,05,real,-2.8057907,4.356409
4704,BR00117025,r02c14,04,real,-2.0958745,4.870284
4705,BR00117025,r06c03,03,real,-2.3288693,4.526265
4706,BR00117024,r09c09,01,real,-1.5797513,2.9076598
4707,BR00117025,r08c18,02,real,-1.6079835,3.90339
4708,BR00117025,r03c12,09,real,-2.981062,3.8026488
4709,BR00117013,r09c02,04,real,-0.98088247,4.4557047
4710,BR00117013,r04c22,03,real,-1.3661468,6.121423
4711,BR00117013,r04c22,03,real,-2.2521653,5.1538363
4712,BR00117013,r04c22,03,real,-1.0384738,5.9407244
4713,BR00117025,r11c05,09,real,-0.8055583,3.0020754
4714,BR00117025,r11c05,09,real,-2.2813396,5.028182
4715,BR00117011,r03c12,05,real,-1.2221935,3.2490172
4716,BR00117011,r03c12,05,real,-2.5614016,5.8409104
4717,BR00117010,r09c21,02,real,-1.9630402,4.4049673
4718,BR00117010,r09c21,02,real,-2.6180048,6.4262347
4719,BR00117013,r13c01,09,real,-1.4522026,4.2454658
4720,BR00117013,r13c01,09,real,-1.3196741,1.5025483
4721,BR00117013,r13c01,09,real,-2.8466036,4.554938
4722,BR00117013,r13c01,09,real,-1.6803972,4.156975
4723,BR00117024,r03c21,09,real,-3.1942017,6.164344
4724,BR00117025,r14c22,04,real,-1.3360202,2.448081
4725,BR00117024,r03c15,03,real,-2.1718476,4.5153255
4726,BR00117024,r03c15,03,real,-2.883683,3.7466185
4727,BR00117011,r05c07,04,real,-2.824355,6.164634
4728,BR00117011,r05c07,04,real,-1.6840696,4.7159057
4729,BR00117011,r05c07,04,real,-0.9664476,5.455448
4730,BR00117011,r05c07,04,real,-0.8405528,3.7413495
4731,BR00117011,r04c21,03,real,-2.7219012,5.5876927
4732,BR00117010,r13c23,09,real,-2.9447582,5.805286
4733,BR00117010,r13c23,09,real,-1.6048431,3.084552
4734,BR00117013,r14c22,07,real,-1.3897223,3.2631826
4735,BR00117011,r08c10,06,real,-1.8199768,4.990535
4736,BR00117026,r01c09,01,real,-2.9155972,5.452815
4737,BR00117024,r04c14,09,real,-2.6774268,2.930151
4738,BR00117012,r15c18,05,real,-1.4624923,5.8862486
4739,BR00117024,r07c13,08,real,-1.2913032,6.310111
4740,BR00117025,r08c17,09,real,-0.8098434,4.9272857
4741,BR00117025,r08c17,09,real,-1.8045194,3.1831245
4742,BR00117025,r08c17,09,real,-2.9956617,3.7590003
4743,BR00117013,r11c06,06,real,-2.5246346,3.760483
4744,BR00117013,r11c06,06,real,-1.529743,5.960138
4745,BR00117026,r09c09,07,real,-1.783564,4.8999267
4746,BR00117026,r03c21,02,real,-1.224969,5.0851316
4747,BR00117024,r10c19,07,real,-2.099826,2.9968023
4748,BR00117012,r14c17,06,real,-2.3341515,4.6242733
4749,BR00117012,r14c17,06,real,-1.327815,3.2958105
4750,BR00117012,r14c17,06,real,-0.98330563,4.5093083
4751,BR00117012,r14c17,06,real,-1.3442208,1.4510006
4752,BR00116995,r04c14,08,real,-1.020846,6.0232515
4753,BR00117026,r03c06,07,real,-2.218972,5.8445935
4754,BR00117011,r15c18,04,real,-1.3208648,1.825438
4755,BR00117010,r09c21,07,real,-0.95107806,3.1520247
4756,BR00117010,r09c21,07,real,-1.7331581,2.4760928
4757,BR00117025,r13c04,08,real,-1.0561461,2.1782665
4758,BR00117025,r13c17,02,real,-1.6189417,4.549916
4759,BR00117011,r09c22,05,real,-1.8439703,4.52235
4760,BR00117025,r03c15,06,real,-3.304414,5.5516577
4761,BR00117011,r04c14,02,real,-2.4053595,3.2381186
4762,BR00117011,r04c14,02,real,-2.57184,3.9759285
4763,BR00117025,r12c15,05,real,-1.4163146,4.545304
4764,BR00117026,r04c15,06,real,-2.8202715,3.933495
4765,BR00117026,r04c15,06,real,-1.0967077,4.8518367
4766,BR00117024,r07c18,04,real,-2.598954,2.4101274
4767,BR00117024,r07c18,04,real,-3.2418303,5.229681
4768,BR00117010,r06c09,09,real,-1.7486776,2.2279954
4769,BR00117010,r06c09,09,real,-0.7809643,4.863497
4770,BR00117024,r08c04,03,real,-3.090346,6.4019604
4771,BR00116995,r09c21,06,real,-2.7761855,5.7450895
4772,BR00117025,r03c21,08,real,-1.786798,2.7577295
4773,BR00117024,r10c14,07,real,-2.3058324,3.2430978
4774,BR00117024,r10c14,07,real,-2.3659925,4.3771424
4775,BR00117025,r13c22,03,real,-1.3054616,3.7893422
4776,BR00117011,r08c10,02,real,-1.1992334,5.3535495
4777,BR00117011,r08c10,02,real,-1.2581532,2.3957572
4778,BR00117010,r08c17,09,real,-2.1917815,3.3196883
4779,BR00117010,r08c17,09,real,-1.2724679,5.294425
4780,BR00117026,r03c18,07,real,-1.2900218,5.7302284
4781,BR00117026,r03c18,07,real,-1.533673,1.5557884
4782,BR00117013,r05c07,05,real,-1.595508,3.7909813
4783,BR00117025,r04c14,01,real,-1.0621004,3.0780613
4784,BR00116995,r02c03,02,real,-2.8816588,3.1761358
4785,BR00117025,r03c06,02,real,-2.1249537,2.2384083
4786,BR00117025,r03c06,02,real,-0.9907134,4.911221
4787,BR00117010,r04c15,01,real,-2.7215314,5.3733635
4788,BR00117010,r04c15,01,real,-2.3160152,5.246291
4789,BR00117010,r04c15,01,real,-1.3941919,3.4380484
4790,BR00117025,r07c04,01,real,-1.3722332,5.0395584
4791,BR00117025,r07c04,01,real,-1.2073272,2.2511075
4792,BR00117013,r14c08,05,real,-1.6301948,3.3044522
4793,BR00117013,r14c08,05,real,-1.5104138,2.6835096
4794,BR00117011,r12c06,02,real,-1.3637272,1.3591163
4795,BR00117011,r12c06,02,real,-1.2966985,3.395858
4796,BR00116995,r04c22,04,real,-1.6321657,4.202484
4797,BR00116995,r04c22,04,real,-2.7711747,3.6892762
4798,BR00117026,r07c04,08,real,-2.3029294,4.6039762
4799,BR00117026,r07c04,08,real,-1.8730203,3.0162506
4800,BR00117026,r07c04,08,real,-0.96219254,3.7641754
4801,BR00117026,r11c05,09,real,-2.3826344,2.5030851
4802,BR00117026,r11c05,09,real,-1.2861313,1.5941668
4803,BR00117026,r11c05,09,real,-1.3944396,2.443522
4804,BR00116995,r08c04,06,real,-2.5284708,4.105212
4805,BR00116995,r08c04,06,real,-2.8777661,5.306466
4806,BR00117011,r05c24,04,real,-1.7840168,4.9588733
4807,BR00117011,r05c24,04,real,-1.546579,3.801956
4808,BR00117012,r04c15,09,real,-1.0858946,2.768727
4809,BR00117012,r04c15,09,real,-0.6078018,4.5092187
4810,BR00117011,r11c19,01,real,-2.9835105,5.6000304
4811,BR00117011,r11c19,01,real,-1.9516947,3.3953478
4812,BR00117010,r14c22,03,real,-2.4926398,5.559784
4813,BR00116995,r03c21,09,real,-1.9538988,4.8668637
4814,BR00116995,r03c21,09,real,-0.96798587,3.7180996
4815,BR00117026,r10c19,09,real,-1.3249059,4.566258
4816,BR00117013,r01c17,02,real,-1.0686276,5.126239
4817,BR00117013,r01c17,02,real,-2.7798069,4.1084356
4818,BR00117013,r01c17,02,real,-3.1564822,5.511945
4819,BR00117013,r01c17,02,real,-2.3422413,3.416017
4820,BR00117013,r01c17,02,real,-1.4851079,2.720507
4821,BR00117012,r13c17,04,real,-0.7115695,4.4799495
4822,BR00117012,r13c17,04,real,-0.7941237,4.1081595
4823,BR00116995,r12c15,06,real,-2.3416288,2.2039871
4824,BR00117012,r03c21,04,real,-0.045210127,4.7221646
4825,BR00117012,r09c10,03,real,-0.6887594,4.601895
4826,BR00117012,r09c10,03,real,-0.37590203,3.555834
4827,BR00117026,r04c21,05,real,-2.652445,5.2685847
4828,BR00117026,r04c21,05,real,-3.2002432,6.1199274
4829,BR00117026,r04c21,05,real,-1.1671493,5.619384
4830,BR00117011,r02c14,02,real,-1.0839808,6.0522003
4831,BR00117011,r02c14,02,real,-3.0729032,5.5459867
4832,BR00117025,r10c14,05,real,-1.376089,2.649595
4833,BR00117013,r10c23,05,real,-1.8549919,3.3628874
4834,BR00117013,r10c23,05,real,-0.9056398,3.6764205
4835,BR00117013,r10c23,05,real,-2.6042094,4.3132353
4836,BR00117010,r13c23,06,real,-0.9695419,3.7355087
4837,BR00117012,r10c23,06,real,0.10918211,5.0105605
4838,BR00117010,r11c05,04,real,-0.6005194,5.4058766
4839,BR00117011,r06c01,04,real,-1.8716414,5.4080405
4840,BR00117011,r06c01,04,real,-2.647274,5.1552672
4841,BR00117011,r06c01,04,real,-1.1783634,4.0246496
4842,BR00117012,r09c10,02,real,-0.78354377,4.4086866
4843,BR00117011,r11c06,07,real,-1.8691292,3.5432258
4844,BR00117026,r10c14,04,real,-2.3461938,4.2971663
4845,BR00117026,r10c14,04,real,-1.942384,5.0639906
4846,BR00117011,r07c09,02,real,-2.2752337,2.375843
4847,BR00116995,r15c18,02,real,-1.3892038,6.3108873
4848,BR00117010,r12c05,05,real,-1.3721199,2.1473396
4849,BR00117010,r12c05,05,real,-2.2224596,2.524277
4850,BR00117013,r05c17,05,real,-0.89176095,4.807963
4851,BR00117013,r05c17,05,real,-2.896759,4.724197
4852,BR00117026,r11c16,08,real,-2.7629325,5.244882
4853,BR00117026,r11c16,08,real,-2.3882864,6.477278
4854,BR00117025,r16c10,04,real,-2.3318977,3.577075
4855,BR00117013,r04c21,05,real,-3.136056,5.712155
4856,BR00117013,r04c21,05,real,-2.1433344,6.301778
4857,BR00117013,r10c14,02,real,-0.37009683,4.131345
4858,BR00117013,r10c14,02,real,-0.94451886,4.724274
4859,BR00117025,r01c17,01,real,-3.1644866,5.1375375
4860,BR00117025,r01c17,01,real,-2.2087982,2.5294423
4861,BR00117026,r11c05,01,real,-1.7778009,6.172117
4862,BR00117025,r13c04,03,real,-2.3561265,2.3547988
4863,BR00117013,r13c01,05,real,-2.8838944,4.5887103
4864,BR00117013,r13c01,05,real,-2.117245,4.3141303
4865,BR00117013,r13c01,05,real,-2.5243015,2.9130602
4866,BR00117013,r13c01,05,real,-1.6974713,6.5192337
4867,BR00117012,r09c09,01,real,-0.40611613,5.326969
4868,BR00117026,r08c10,09,real,-2.4970634,2.732654
4869,BR00117025,r09c02,06,real,-2.4549887,4.2133665
4870,BR00117025,r09c02,06,real,-1.2115945,4.5863214
4871,BR00117025,r09c02,06,real,-1.4649758,6.3043694
4872,BR00117024,r08c13,01,real,-1.9565156,3.2688117
4873,BR00117011,r09c10,09,real,-0.5380926,4.6781216
4874,BR00117025,r14c17,06,real,-2.7920349,5.5870843
4875,BR00117011,r12c15,04,real,-2.9778204,5.7521844
4876,BR00117025,r11c06,02,real,-2.410136,3.696329
4877,BR00117025,r11c06,02,real,-2.0728605,4.4931293
4878,BR00117025,r14c08,06,real,-1.752611,2.233379
4879,BR00117024,r03c12,01,real,-3.038249,4.2467856
4880,BR00117012,r08c10,01,real,-1.5174054,5.345195
4881,BR00117012,r08c10,01,real,-2.180696,2.9634337
4882,BR00117026,r05c17,02,real,-1.8268405,3.568494
4883,BR00117026,r05c17,02,real,-2.25899,3.294939
4884,BR00117024,r08c17,07,real,-2.8946736,3.5464232
4885,BR00117025,r02c03,02,real,-1.2036382,1.2506863
4886,BR00117025,r02c03,02,real,-1.4987899,1.779067
4887,BR00117024,r14c22,03,real,-3.3474712,5.9404006
4888,BR00116995,r06c03,07,real,-2.5367198,4.062404
4889,BR00116995,r05c24,06,real,-2.7290046,6.0499034
4890,BR00117024,r10c19,04,real,-1.6656679,4.628025
4891,BR00117010,r12c15,03,real,-2.7005205,5.0769615
4892,BR00117010,r15c18,08,real,-0.76907045,4.642571
4893,BR00117010,r15c18,08,real,-2.6554744,2.9420578
4894,BR00117026,r05c17,07,real,-1.49918,6.3001833
4895,BR00117012,r08c13,05,real,-1.0318856,3.6756592
4896,BR00117012,r08c10,06,real,-2.156402,4.9047327
4897,BR00117012,r08c10,06,real,-1.8620768,4.1483045
4898,BR00117025,r09c02,05,real,-3.3060622,5.113524
4899,BR00117012,r11c05,08,real,0.29094437,4.9873343
4900,BR00117012,r11c05,08,real,0.34948483,4.9427085
4901,BR00117012,r11c05,08,real,0.36734498,5.0079875
4902,BR00117025,r08c10,02,real,-1.9648305,5.6439395
4903,BR00117011,r14c17,05,real,-2.2227466,6.1464486
4904,BR00117011,r14c17,05,real,-2.5998893,2.9154844
4905,BR00117011,r14c17,05,real,-1.6036434,3.4852395
4906,BR00117025,r13c22,09,real,-2.5756097,5.010477
4907,BR00117024,r16c05,09,real,-2.9969268,3.223943
4908,BR00117010,r09c02,08,real,-2.200814,3.4629962
4909,BR00117013,r07c18,05,real,-2.3969011,3.5599806
4910,BR00117013,r07c18,05,real,-2.1168737,2.3451183
4911,BR00117013,r07c18,05,real,-2.0141995,3.1753378
4912,BR00117025,r08c18,07,real,-3.1278527,5.406722
4913,BR00116995,r02c03,06,real,-3.1984415,5.1701937
4914,BR00116995,r02c03,06,real,-2.408324,2.817295
4915,BR00117024,r14c22,08,real,-2.7424402,5.0989976
4916,BR00117024,r09c10,08,real,-0.83252394,5.26801
4917,BR00117024,r09c10,08,real,-1.2286485,2.483568
4918,BR00117024,r09c10,08,real,-1.930431,3.4340756
4919,BR00117026,r15c18,04,real,-2.7523544,4.4006667
4920,BR00117010,r03c21,05,real,-0.9414248,4.928586
4921,BR00117010,r03c21,05,real,-2.684764,5.060577
4922,BR00117025,r15c07,06,real,-2.814049,3.2370698
4923,BR00117011,r06c09,09,real,-0.7907769,5.3483224
4924,BR00117010,r09c21,01,real,-2.9108443,6.502871
4925,BR00117024,r02c14,02,real,-2.667704,5.303102
4926,BR00117024,r16c10,04,real,-2.9937596,6.468424
4927,BR00117010,r08c13,08,real,-1.0602214,4.3497114
4928,BR00117010,r08c13,08,real,-2.260544,3.8042705
4929,BR00116995,r12c06,09,real,-0.9241994,3.9052176
4930,BR00116995,r12c06,09,real,-2.2376502,5.531145
4931,BR00117013,r08c04,08,real,-2.7330492,3.7473001
4932,BR00117013,r08c04,08,real,-2.801989,3.8827238
4933,BR00117013,r08c04,08,real,-1.3607455,5.908823
4934,BR00117024,r10c14,04,real,-2.042926,3.359568
4935,BR00117024,r10c14,04,real,-3.2084272,5.1788607
4936,BR00117024,r10c14,04,real,-2.7346964,3.3148746
4937,BR00117013,r09c09,06,real,-2.5032096,3.0864694
4938,BR00117013,r09c09,06,real,-3.2290967,4.82247
4939,BR00117013,r09c09,06,real,-1.9671317,5.7728667
4940,BR00117013,r09c09,06,real,-2.2918653,3.2444239
4941,BR00117026,r05c24,04,real,-2.5879998,5.0936813
4942,BR00117013,r09c22,07,real,-1.7952441,5.1341696
4943,BR00117013,r09c22,07,real,-0.5328768,4.4069905
4944,BR00117013,r09c22,07,real,-1.0634652,2.7373438
4945,BR00117025,r15c07,09,real,-2.9038482,3.2365162
4946,BR00117025,r15c07,09,real,-1.9348377,3.2899008
4947,BR00117025,r05c14,09,real,-2.4089975,4.8866434
4948,BR00117025,r05c14,09,real,-2.2615879,2.639203
4949,BR00117013,r11c06,04,real,-1.466029,5.1269794
4950,BR00117013,r11c06,04,real,-2.3911178,6.594197
4951,BR00117013,r11c06,04,real,-1.637102,4.7722707
